,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1104,St. James Town,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
1105,St. James Town,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1106,St. James Town,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1107,St. James Town,43.6514939,-79.3754179,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
1108,St. James Town,43.6514939,-79.3754179,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1109,St. James Town,43.6514939,-79.3754179,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
1110,St. James Town,43.6514939,-79.3754179,Dineen Coffee,43.650497,-79.378765,Café
1111,St. James Town,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
1112,St. James Town,43.6514939,-79.3754179,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
1113,St. James Town,43.6514939,-79.3754179,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1114,St. James Town,43.6514939,-79.3754179,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1115,St. James Town,43.6514939,-79.3754179,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1116,St. James Town,43.6514939,-79.3754179,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1117,St. James Town,43.6514939,-79.3754179,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
1118,St. James Town,43.6514939,-79.3754179,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1119,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1120,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1121,St. James Town,43.6514939,-79.3754179,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1122,St. James Town,43.6514939,-79.3754179,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1123,St. James Town,43.6514939,-79.3754179,The George Street Diner,43.65297,-79.371467,Diner
1124,St. James Town,43.6514939,-79.3754179,Berczy Park,43.64804835388851,-79.3751722909452,Park
1125,St. James Town,43.6514939,-79.3754179,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1126,St. James Town,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1127,St. James Town,43.6514939,-79.3754179,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1128,St. James Town,43.6514939,-79.3754179,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
1129,St. James Town,43.6514939,-79.3754179,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1130,St. James Town,43.6514939,-79.3754179,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
1131,St. James Town,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
1132,St. James Town,43.6514939,-79.3754179,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1133,St. James Town,43.6514939,-79.3754179,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1134,St. James Town,43.6514939,-79.3754179,Café Plenty,43.6491179354577,-79.37831288380438,Café
1135,St. James Town,43.6514939,-79.3754179,Leña,43.651722,-79.379205,Latin American Restaurant
1136,St. James Town,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
1137,St. James Town,43.6514939,-79.3754179,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1138,St. James Town,43.6514939,-79.3754179,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1139,St. James Town,43.6514939,-79.3754179,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1140,St. James Town,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
1141,St. James Town,43.6514939,-79.3754179,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1142,St. James Town,43.6514939,-79.3754179,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
1143,St. James Town,43.6514939,-79.3754179,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1144,St. James Town,43.6514939,-79.3754179,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1145,St. James Town,43.6514939,-79.3754179,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1146,St. James Town,43.6514939,-79.3754179,Downtown Camera,43.653107,-79.37512,Camera Store
1147,St. James Town,43.6514939,-79.3754179,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
1148,St. James Town,43.6514939,-79.3754179,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1149,St. James Town,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1150,St. James Town,43.6514939,-79.3754179,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1151,St. James Town,43.6514939,-79.3754179,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
1152,St. James Town,43.6514939,-79.3754179,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1153,St. James Town,43.6514939,-79.3754179,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1154,St. James Town,43.6514939,-79.3754179,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1155,St. James Town,43.6514939,-79.3754179,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
1156,St. James Town,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
1157,St. James Town,43.6514939,-79.3754179,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1158,St. James Town,43.6514939,-79.3754179,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
1159,St. James Town,43.6514939,-79.3754179,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
1160,St. James Town,43.6514939,-79.3754179,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1161,St. James Town,43.6514939,-79.3754179,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1162,St. James Town,43.6514939,-79.3754179,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1163,St. James Town,43.6514939,-79.3754179,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1164,St. James Town,43.6514939,-79.3754179,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store
1165,St. James Town,43.6514939,-79.3754179,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
1166,St. James Town,43.6514939,-79.3754179,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1167,St. James Town,43.6514939,-79.3754179,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1168,St. James Town,43.6514939,-79.3754179,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1169,St. James Town,43.6514939,-79.3754179,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1170,St. James Town,43.6514939,-79.3754179,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
1171,St. James Town,43.6514939,-79.3754179,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1172,St. James Town,43.6514939,-79.3754179,Page One Cafe,43.65777161112601,-79.3760725691681,Café
1173,St. James Town,43.6514939,-79.3754179,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
1174,St. James Town,43.6514939,-79.3754179,Danish Pastry House,43.654574,-79.38074,Bakery
1175,St. James Town,43.6514939,-79.3754179,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1176,St. James Town,43.6514939,-79.3754179,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
1177,St. James Town,43.6514939,-79.3754179,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
1178,St. James Town,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1179,St. James Town,43.6514939,-79.3754179,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1180,St. James Town,43.6514939,-79.3754179,Starbucks,43.651178,-79.367955,Coffee Shop
1181,St. James Town,43.6514939,-79.3754179,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
1182,St. James Town,43.6514939,-79.3754179,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1183,St. James Town,43.6514939,-79.3754179,Starbucks,43.649328,-79.378339,Coffee Shop
1184,St. James Town,43.6514939,-79.3754179,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
1185,St. James Town,43.6514939,-79.3754179,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1186,St. James Town,43.6514939,-79.3754179,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1187,St. James Town,43.6514939,-79.3754179,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
1188,St. James Town,43.6514939,-79.3754179,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1189,St. James Town,43.6514939,-79.3754179,EQ3,43.65129553904327,-79.36825667378011,Furniture / Home Store
1190,St. James Town,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1191,St. James Town,43.6514939,-79.3754179,Maman,43.64830873804684,-79.38225333898805,Café
1192,St. James Town,43.6514939,-79.3754179,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1193,St. James Town,43.6514939,-79.3754179,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
1194,St. James Town,43.6514939,-79.3754179,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1195,St. James Town,43.6514939,-79.3754179,King Taps,43.648475974183,-79.38205778358744,Gastropub
1196,St. James Town,43.6514939,-79.3754179,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
1197,St. James Town,43.6514939,-79.3754179,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
1198,Berczy Park,43.644770799999996,-79.3733064,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1199,Berczy Park,43.644770799999996,-79.3733064,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1200,Berczy Park,43.644770799999996,-79.3733064,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1201,Berczy Park,43.644770799999996,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1202,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1203,Berczy Park,43.644770799999996,-79.3733064,Berczy Park,43.64804835388851,-79.3751722909452,Park
1204,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1205,Berczy Park,43.644770799999996,-79.3733064,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1206,Berczy Park,43.644770799999996,-79.3733064,Miku,43.64137436,-79.37753063,Japanese Restaurant
1207,Berczy Park,43.644770799999996,-79.3733064,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1208,Berczy Park,43.644770799999996,-79.3733064,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1209,Berczy Park,43.644770799999996,-79.3733064,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1210,Berczy Park,43.644770799999996,-79.3733064,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1211,Berczy Park,43.644770799999996,-79.3733064,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1212,Berczy Park,43.644770799999996,-79.3733064,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1213,Berczy Park,43.644770799999996,-79.3733064,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1214,Berczy Park,43.644770799999996,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1215,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1216,Berczy Park,43.644770799999996,-79.3733064,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1217,Berczy Park,43.644770799999996,-79.3733064,Starbucks,43.644489,-79.368639,Coffee Shop
1218,Berczy Park,43.644770799999996,-79.3733064,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1219,Berczy Park,43.644770799999996,-79.3733064,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1220,Berczy Park,43.644770799999996,-79.3733064,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1221,Berczy Park,43.644770799999996,-79.3733064,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1222,Berczy Park,43.644770799999996,-79.3733064,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1223,Berczy Park,43.644770799999996,-79.3733064,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1224,Berczy Park,43.644770799999996,-79.3733064,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1225,Berczy Park,43.644770799999996,-79.3733064,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1226,Berczy Park,43.644770799999996,-79.3733064,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1227,Berczy Park,43.644770799999996,-79.3733064,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
1228,Berczy Park,43.644770799999996,-79.3733064,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1229,Berczy Park,43.644770799999996,-79.3733064,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1230,Berczy Park,43.644770799999996,-79.3733064,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1231,Berczy Park,43.644770799999996,-79.3733064,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1232,Berczy Park,43.644770799999996,-79.3733064,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
1233,Berczy Park,43.644770799999996,-79.3733064,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1234,Berczy Park,43.644770799999996,-79.3733064,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1235,Berczy Park,43.644770799999996,-79.3733064,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1236,Berczy Park,43.644770799999996,-79.3733064,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1237,Berczy Park,43.644770799999996,-79.3733064,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1238,Berczy Park,43.644770799999996,-79.3733064,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1239,Berczy Park,43.644770799999996,-79.3733064,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
1240,Berczy Park,43.644770799999996,-79.3733064,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1241,Berczy Park,43.644770799999996,-79.3733064,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
1242,Berczy Park,43.644770799999996,-79.3733064,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
1243,Berczy Park,43.644770799999996,-79.3733064,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
1244,Berczy Park,43.644770799999996,-79.3733064,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
1245,Berczy Park,43.644770799999996,-79.3733064,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1246,Berczy Park,43.644770799999996,-79.3733064,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1247,Berczy Park,43.644770799999996,-79.3733064,Terroni,43.650927,-79.375602,Italian Restaurant
1248,Berczy Park,43.644770799999996,-79.3733064,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1249,Berczy Park,43.644770799999996,-79.3733064,Dineen Coffee,43.650497,-79.378765,Café
1250,Berczy Park,43.644770799999996,-79.3733064,TELUS,43.64331243103257,-79.38099939294844,IT Services
1251,Berczy Park,43.644770799999996,-79.3733064,Café Plenty,43.6491179354577,-79.37831288380438,Café
1252,Berczy Park,43.644770799999996,-79.3733064,Eggspectation,43.646526,-79.375134,Breakfast Spot
1253,Berczy Park,43.644770799999996,-79.3733064,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
1254,Berczy Park,43.644770799999996,-79.3733064,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
1255,Berczy Park,43.644770799999996,-79.3733064,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1256,Berczy Park,43.644770799999996,-79.3733064,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1257,Berczy Park,43.644770799999996,-79.3733064,Sugar Beach,43.643379816203485,-79.36744155499679,Beach
1258,Berczy Park,43.644770799999996,-79.3733064,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
1259,Berczy Park,43.644770799999996,-79.3733064,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
1260,Berczy Park,43.644770799999996,-79.3733064,iQ Food Co,43.642851,-79.382081,Salad Place
1261,Berczy Park,43.644770799999996,-79.3733064,Winners,43.6477479,-79.3745508,Department Store
1262,Berczy Park,43.644770799999996,-79.3733064,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
1263,Berczy Park,43.644770799999996,-79.3733064,Bymark,43.647217284018005,-79.38125188166379,Restaurant
